person_name,img_name,gcp_path,img_path
Leonardo_DiCaprio,Leonardo_DiCaprio_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Leonardo_DiCaprio/Leonardo_DiCaprio_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Leonardo_DiCaprio/Leonardo_DiCaprio_0003.jpg
Leonid_Kuchma,Leonid_Kuchma_0006.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Leonid_Kuchma/Leonid_Kuchma_0006.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Leonid_Kuchma/Leonid_Kuchma_0006.jpg
Lesley_McCulloch,Lesley_McCulloch_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Lesley_McCulloch/Lesley_McCulloch_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Lesley_McCulloch/Lesley_McCulloch_0002.jpg
Leslie_Ann_Woodward,Leslie_Ann_Woodward_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Leslie_Ann_Woodward/Leslie_Ann_Woodward_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Leslie_Ann_Woodward/Leslie_Ann_Woodward_0002.jpg
Leslie_Caldwell,Leslie_Caldwell_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Leslie_Caldwell/Leslie_Caldwell_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Leslie_Caldwell/Leslie_Caldwell_0001.jpg
Leslie_Moonves,Leslie_Moonves_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Leslie_Moonves/Leslie_Moonves_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Leslie_Moonves/Leslie_Moonves_0001.jpg
Leszek_Miller,Leszek_Miller_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Leszek_Miller/Leszek_Miller_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Leszek_Miller/Leszek_Miller_0003.jpg
Li_Peng,Li_Peng_0006.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Li_Peng/Li_Peng_0006.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Li_Peng/Li_Peng_0006.jpg
Li_Zhaoxing,Li_Zhaoxing_0006.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Li_Zhaoxing/Li_Zhaoxing_0006.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Li_Zhaoxing/Li_Zhaoxing_0006.jpg
Liam_Neeson,Liam_Neeson_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Liam_Neeson/Liam_Neeson_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Liam_Neeson/Liam_Neeson_0001.jpg
Lim_Dong-won,Lim_Dong-won_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Lim_Dong-won/Lim_Dong-won_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Lim_Dong-won/Lim_Dong-won_0001.jpg
Lina_Krasnoroutskaya,Lina_Krasnoroutskaya_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Lina_Krasnoroutskaya/Lina_Krasnoroutskaya_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Lina_Krasnoroutskaya/Lina_Krasnoroutskaya_0001.jpg
Lindsay_Benko,Lindsay_Benko_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Lindsay_Benko/Lindsay_Benko_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Lindsay_Benko/Lindsay_Benko_0002.jpg
Lino_Oviedo,Lino_Oviedo_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Lino_Oviedo/Lino_Oviedo_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Lino_Oviedo/Lino_Oviedo_0002.jpg
Lisa_Gottsegen,Lisa_Gottsegen_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Lisa_Gottsegen/Lisa_Gottsegen_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Lisa_Gottsegen/Lisa_Gottsegen_0001.jpg
Lisa_Marie_Presley,Lisa_Marie_Presley_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Lisa_Marie_Presley/Lisa_Marie_Presley_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Lisa_Marie_Presley/Lisa_Marie_Presley_0002.jpg
Lloyd_Ward,Lloyd_Ward_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Lloyd_Ward/Lloyd_Ward_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Lloyd_Ward/Lloyd_Ward_0001.jpg
Lon_Kruger,Lon_Kruger_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Lon_Kruger/Lon_Kruger_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Lon_Kruger/Lon_Kruger_0001.jpg
Lord_Hutton,Lord_Hutton_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Lord_Hutton/Lord_Hutton_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Lord_Hutton/Lord_Hutton_0002.jpg
Luciano_Pavarotti,Luciano_Pavarotti_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Luciano_Pavarotti/Luciano_Pavarotti_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Luciano_Pavarotti/Luciano_Pavarotti_0003.jpg
Lucio_Gutierrez,Lucio_Gutierrez_0008.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Lucio_Gutierrez/Lucio_Gutierrez_0008.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Lucio_Gutierrez/Lucio_Gutierrez_0008.jpg
Lucy_Liu,Lucy_Liu_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Lucy_Liu/Lucy_Liu_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Lucy_Liu/Lucy_Liu_0001.jpg
Luis_Figo,Luis_Figo_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Luis_Figo/Luis_Figo_0004.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Luis_Figo/Luis_Figo_0004.jpg
Luis_Horna,Luis_Horna_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Luis_Horna/Luis_Horna_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Luis_Horna/Luis_Horna_0001.jpg
Luke_Walton,Luke_Walton_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Luke_Walton/Luke_Walton_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Luke_Walton/Luke_Walton_0001.jpg
Lyle_Vanclief,Lyle_Vanclief_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Lyle_Vanclief/Lyle_Vanclief_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Lyle_Vanclief/Lyle_Vanclief_0002.jpg
Lynn_Redgrave,Lynn_Redgrave_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Lynn_Redgrave/Lynn_Redgrave_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Lynn_Redgrave/Lynn_Redgrave_0003.jpg
Lynne_Cheney,Lynne_Cheney_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Lynne_Cheney/Lynne_Cheney_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Lynne_Cheney/Lynne_Cheney_0003.jpg
Mack_Brown,Mack_Brown_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mack_Brown/Mack_Brown_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Mack_Brown/Mack_Brown_0001.jpg
Madeleine_Albright,Madeleine_Albright_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Madeleine_Albright/Madeleine_Albright_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Madeleine_Albright/Madeleine_Albright_0003.jpg
Madonna,Madonna_0005.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Madonna/Madonna_0005.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Madonna/Madonna_0005.jpg
Magdalena_Maleeva,Magdalena_Maleeva_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Magdalena_Maleeva/Magdalena_Maleeva_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Magdalena_Maleeva/Magdalena_Maleeva_0003.jpg
Magui_Serna,Magui_Serna_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Magui_Serna/Magui_Serna_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Magui_Serna/Magui_Serna_0001.jpg
Makhdoom_Amin_Fahim,Makhdoom_Amin_Fahim_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Makhdoom_Amin_Fahim/Makhdoom_Amin_Fahim_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Makhdoom_Amin_Fahim/Makhdoom_Amin_Fahim_0002.jpg
Manfred_Stolpe,Manfred_Stolpe_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Manfred_Stolpe/Manfred_Stolpe_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Manfred_Stolpe/Manfred_Stolpe_0001.jpg
Manuel_Poggiali,Manuel_Poggiali_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Manuel_Poggiali/Manuel_Poggiali_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Manuel_Poggiali/Manuel_Poggiali_0002.jpg
Marcelo_Salas,Marcelo_Salas_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Marcelo_Salas/Marcelo_Salas_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Marcelo_Salas/Marcelo_Salas_0001.jpg
Marcus_Gronholm,Marcus_Gronholm_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Marcus_Gronholm/Marcus_Gronholm_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Marcus_Gronholm/Marcus_Gronholm_0002.jpg
Maria_Luisa_Mendonca,Maria_Luisa_Mendonca_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Maria_Luisa_Mendonca/Maria_Luisa_Mendonca_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Maria_Luisa_Mendonca/Maria_Luisa_Mendonca_0002.jpg
Maria_Soledad_Alvear_Valenzuela,Maria_Soledad_Alvear_Valenzuela_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Maria_Soledad_Alvear_Valenzuela/Maria_Soledad_Alvear_Valenzuela_0004.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Maria_Soledad_Alvear_Valenzuela/Maria_Soledad_Alvear_Valenzuela_0004.jpg
Mariah_Carey,Mariah_Carey_0007.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mariah_Carey/Mariah_Carey_0007.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Mariah_Carey/Mariah_Carey_0007.jpg
Mariana_Pollack,Mariana_Pollack_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mariana_Pollack/Mariana_Pollack_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Mariana_Pollack/Mariana_Pollack_0001.jpg
Mariangel_Ruiz_Torrealba,Mariangel_Ruiz_Torrealba_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mariangel_Ruiz_Torrealba/Mariangel_Ruiz_Torrealba_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Mariangel_Ruiz_Torrealba/Mariangel_Ruiz_Torrealba_0003.jpg
Marie-Reine_Le_Gougne,Marie-Reine_Le_Gougne_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Marie-Reine_Le_Gougne/Marie-Reine_Le_Gougne_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Marie-Reine_Le_Gougne/Marie-Reine_Le_Gougne_0002.jpg
Marieta_Chrousala,Marieta_Chrousala_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Marieta_Chrousala/Marieta_Chrousala_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Marieta_Chrousala/Marieta_Chrousala_0001.jpg
Mario_Cipollini,Mario_Cipollini_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mario_Cipollini/Mario_Cipollini_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Mario_Cipollini/Mario_Cipollini_0002.jpg
Mario_Dumont,Mario_Dumont_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mario_Dumont/Mario_Dumont_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Mario_Dumont/Mario_Dumont_0002.jpg
Marisa_Tomei,Marisa_Tomei_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Marisa_Tomei/Marisa_Tomei_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Marisa_Tomei/Marisa_Tomei_0001.jpg
Marissa_Jaret_Winokur,Marissa_Jaret_Winokur_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Marissa_Jaret_Winokur/Marissa_Jaret_Winokur_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Marissa_Jaret_Winokur/Marissa_Jaret_Winokur_0002.jpg
Mark_Cuban,Mark_Cuban_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mark_Cuban/Mark_Cuban_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Mark_Cuban/Mark_Cuban_0002.jpg
Mark_Dacey,Mark_Dacey_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mark_Dacey/Mark_Dacey_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Mark_Dacey/Mark_Dacey_0001.jpg
Mark_Hamister,Mark_Hamister_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mark_Hamister/Mark_Hamister_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Mark_Hamister/Mark_Hamister_0001.jpg
Mark_Philippoussis,Mark_Philippoussis_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mark_Philippoussis/Mark_Philippoussis_0004.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Mark_Philippoussis/Mark_Philippoussis_0004.jpg
Mark_Schweiker,Mark_Schweiker_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mark_Schweiker/Mark_Schweiker_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Mark_Schweiker/Mark_Schweiker_0001.jpg
Mark_Warner,Mark_Warner_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mark_Warner/Mark_Warner_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Mark_Warner/Mark_Warner_0002.jpg
Markus_Naslund,Markus_Naslund_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Markus_Naslund/Markus_Naslund_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Markus_Naslund/Markus_Naslund_0002.jpg
Marlene_Weingartner,Marlene_Weingartner_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Marlene_Weingartner/Marlene_Weingartner_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Marlene_Weingartner/Marlene_Weingartner_0001.jpg
Martha_Beatriz_Roque,Martha_Beatriz_Roque_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Martha_Beatriz_Roque/Martha_Beatriz_Roque_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Martha_Beatriz_Roque/Martha_Beatriz_Roque_0001.jpg
Martha_Bowen,Martha_Bowen_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Martha_Bowen/Martha_Bowen_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Martha_Bowen/Martha_Bowen_0002.jpg
Martha_Burk,Martha_Burk_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Martha_Burk/Martha_Burk_0004.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Martha_Burk/Martha_Burk_0004.jpg
Martha_Lucia_Ramirez,Martha_Lucia_Ramirez_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Martha_Lucia_Ramirez/Martha_Lucia_Ramirez_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Martha_Lucia_Ramirez/Martha_Lucia_Ramirez_0003.jpg
Martin_Brodeur,Martin_Brodeur_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Martin_Brodeur/Martin_Brodeur_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Martin_Brodeur/Martin_Brodeur_0002.jpg
Martin_Cauchon,Martin_Cauchon_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Martin_Cauchon/Martin_Cauchon_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Martin_Cauchon/Martin_Cauchon_0001.jpg
Martin_McGuinness,Martin_McGuinness_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Martin_McGuinness/Martin_McGuinness_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Martin_McGuinness/Martin_McGuinness_0002.jpg
Martin_Verkerk,Martin_Verkerk_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Martin_Verkerk/Martin_Verkerk_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Martin_Verkerk/Martin_Verkerk_0001.jpg
Marty_Mornhinweg,Marty_Mornhinweg_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Marty_Mornhinweg/Marty_Mornhinweg_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Marty_Mornhinweg/Marty_Mornhinweg_0002.jpg
Marwan_Barghouthi,Marwan_Barghouthi_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Marwan_Barghouthi/Marwan_Barghouthi_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Marwan_Barghouthi/Marwan_Barghouthi_0001.jpg
Mary-Kate_Olsen,Mary-Kate_Olsen_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mary-Kate_Olsen/Mary-Kate_Olsen_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Mary-Kate_Olsen/Mary-Kate_Olsen_0001.jpg
Mary_Carey,Mary_Carey_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mary_Carey/Mary_Carey_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Mary_Carey/Mary_Carey_0002.jpg
Mary_Tyler_Moore,Mary_Tyler_Moore_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mary_Tyler_Moore/Mary_Tyler_Moore_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Mary_Tyler_Moore/Mary_Tyler_Moore_0002.jpg
Masahiko_Nagasawa,Masahiko_Nagasawa_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Masahiko_Nagasawa/Masahiko_Nagasawa_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Masahiko_Nagasawa/Masahiko_Nagasawa_0001.jpg
Masum_Turker,Masum_Turker_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Masum_Turker/Masum_Turker_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Masum_Turker/Masum_Turker_0003.jpg
Matt_Damon,Matt_Damon_0003.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Matt_Damon/Matt_Damon_0003.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Matt_Damon/Matt_Damon_0003.jpg
Matt_Doherty,Matt_Doherty_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Matt_Doherty/Matt_Doherty_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Matt_Doherty/Matt_Doherty_0001.jpg
Matthew_Broderick,Matthew_Broderick_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Matthew_Broderick/Matthew_Broderick_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Matthew_Broderick/Matthew_Broderick_0002.jpg
Matthew_Perry,Matthew_Perry_0007.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Matthew_Perry/Matthew_Perry_0007.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Matthew_Perry/Matthew_Perry_0007.jpg
Maureen_Fanning,Maureen_Fanning_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Maureen_Fanning/Maureen_Fanning_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Maureen_Fanning/Maureen_Fanning_0001.jpg
Max_Mayfield,Max_Mayfield_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Max_Mayfield/Max_Mayfield_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Max_Mayfield/Max_Mayfield_0001.jpg
Megan_Mullally,Megan_Mullally_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Megan_Mullally/Megan_Mullally_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Megan_Mullally/Megan_Mullally_0001.jpg
Meghann_Shaughnessy,Meghann_Shaughnessy_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Meghann_Shaughnessy/Meghann_Shaughnessy_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Meghann_Shaughnessy/Meghann_Shaughnessy_0001.jpg
Mel_Brooks,Mel_Brooks_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mel_Brooks/Mel_Brooks_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Mel_Brooks/Mel_Brooks_0002.jpg
Mel_Gibson,Mel_Gibson_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mel_Gibson/Mel_Gibson_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Mel_Gibson/Mel_Gibson_0001.jpg
Melanie_Griffith,Melanie_Griffith_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Melanie_Griffith/Melanie_Griffith_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Melanie_Griffith/Melanie_Griffith_0001.jpg
Meryl_Streep,Meryl_Streep_0006.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Meryl_Streep/Meryl_Streep_0006.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Meryl_Streep/Meryl_Streep_0006.jpg
Mian_Khursheed_Mehmood_Kasuri,Mian_Khursheed_Mehmood_Kasuri_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Mian_Khursheed_Mehmood_Kasuri/Mian_Khursheed_Mehmood_Kasuri_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Mian_Khursheed_Mehmood_Kasuri/Mian_Khursheed_Mehmood_Kasuri_0002.jpg
Michael_Bloomberg,Michael_Bloomberg_0016.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Michael_Bloomberg/Michael_Bloomberg_0016.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Michael_Bloomberg/Michael_Bloomberg_0016.jpg
Michael_Capellas,Michael_Capellas_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Michael_Capellas/Michael_Capellas_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Michael_Capellas/Michael_Capellas_0001.jpg
Michael_Chang,Michael_Chang_0004.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Michael_Chang/Michael_Chang_0004.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Michael_Chang/Michael_Chang_0004.jpg
Michael_Chiklis,Michael_Chiklis_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Michael_Chiklis/Michael_Chiklis_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Michael_Chiklis/Michael_Chiklis_0001.jpg
Michael_Douglas,Michael_Douglas_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Michael_Douglas/Michael_Douglas_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Michael_Douglas/Michael_Douglas_0001.jpg
Michael_Kostelnik,Michael_Kostelnik_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Michael_Kostelnik/Michael_Kostelnik_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Michael_Kostelnik/Michael_Kostelnik_0002.jpg
Michael_Leavitt,Michael_Leavitt_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Michael_Leavitt/Michael_Leavitt_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Michael_Leavitt/Michael_Leavitt_0001.jpg
Michael_Moore,Michael_Moore_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Michael_Moore/Michael_Moore_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Michael_Moore/Michael_Moore_0002.jpg
Michael_Patrick_King,Michael_Patrick_King_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Michael_Patrick_King/Michael_Patrick_King_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Michael_Patrick_King/Michael_Patrick_King_0002.jpg
Michael_Powell,Michael_Powell_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Michael_Powell/Michael_Powell_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Michael_Powell/Michael_Powell_0001.jpg
Michael_Schumacher,Michael_Schumacher_0011.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Michael_Schumacher/Michael_Schumacher_0011.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Michael_Schumacher/Michael_Schumacher_0011.jpg
Michael_Winterbottom,Michael_Winterbottom_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Michael_Winterbottom/Michael_Winterbottom_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Michael_Winterbottom/Michael_Winterbottom_0001.jpg
Michel_Duclos,Michel_Duclos_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Michel_Duclos/Michel_Duclos_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Michel_Duclos/Michel_Duclos_0001.jpg
Michel_Therrien,Michel_Therrien_0002.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Michel_Therrien/Michel_Therrien_0002.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Michel_Therrien/Michel_Therrien_0002.jpg
Michelle_Branch,Michelle_Branch_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Michelle_Branch/Michelle_Branch_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Michelle_Branch/Michelle_Branch_0001.jpg
Michelle_Collins,Michelle_Collins_0001.jpg,gs://original-datasets-pesquisa/face/LFW/lfw/lfw/Michelle_Collins/Michelle_Collins_0001.jpg,/home/guilherme/projects/parai/app/data/images/lfw/Michelle_Collins/Michelle_Collins_0001.jpg
